,soc_code,title,task_id,task,task_type,Incumbents Responding,Date,Domain Source,SOC-2digit,SOC Title
1893,13-1199.06,Online Merchants,15709,Deliver e-mail confirmation of completed transactions and shipment.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1894,13-1199.06,Online Merchants,15728,"Correspond with online customers via electronic mail, telephone, or other electronic messaging to address questions or complaints about products, policies, or shipping methods.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1895,13-1199.06,Online Merchants,15733,Purchase new or used items from online or physical sources for resale via retail or auction Web site.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1896,13-1199.06,Online Merchants,15707,Determine and set product prices.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1897,13-1199.06,Online Merchants,15730,"Calculate purchase subtotals, taxes, and shipping costs for submission to customers.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1898,13-1199.06,Online Merchants,15734,"Compose descriptions of merchandise for posting to online storefront, auction sites, or other shopping Web sites.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1899,13-1199.06,Online Merchants,15729,"Compose images of products, using video or still cameras, lighting equipment, props, or photo or video editing software.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1900,13-1199.06,Online Merchants,15703,"Upload digital media, such as photos, video, or scanned images to online storefront, auction sites, or other shopping Web sites.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1901,13-1199.06,Online Merchants,15735,"Calculate revenue, sales, and expenses, using financial accounting or spreadsheet software.",Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1902,13-1199.06,Online Merchants,15714,Cancel orders based on customer requests or inventory or delivery problems.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1903,13-1199.06,Online Merchants,15732,"Prepare or organize online storefront marketing material, including product descriptions or subject lines, optimizing content to search engine criteria.",Core,72.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1904,13-1199.06,Online Merchants,15704,Order or purchase merchandise to maintain optimal inventory levels.,Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1905,13-1199.06,Online Merchants,15726,Determine location for product listings to maximize exposure to online traffic.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1906,13-1199.06,Online Merchants,15711,Create or maintain database of customer accounts.,Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1907,13-1199.06,Online Merchants,15717,"Promote products in online communities through weblog or discussion-forum postings, e-mail marketing programs, or online advertising.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1908,13-1199.06,Online Merchants,15713,Collaborate with search engine shopping specialists to place marketing content in desired online locations.,Core,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1909,13-1199.06,Online Merchants,15721,"Investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1910,13-1199.06,Online Merchants,15705,"Maintain inventory of shipping supplies, such as boxes, labels, tape, bubble wrap, loose packing materials, or tape guns.",Core,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1911,13-1199.06,Online Merchants,15719,Measure and analyze Web site usage data to maximize search engine returns or refine customer interfaces.,Core,72.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1912,13-1199.06,Online Merchants,15725,"Develop or revise business plans for online business, emphasizing factors such as product line, pricing, inventory, or marketing strategy.",Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1913,13-1199.06,Online Merchants,15708,Disclose merchant information and terms and policies of transactions in online or offline materials.,Core,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1914,13-1199.06,Online Merchants,15727,"Design customer interface of online storefront, using web programming or e-commerce software.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1915,13-1199.06,Online Merchants,15716,"Select and purchase technical web services, such as web hosting services, online merchant accounts, shopping cart software, payment gateway software, or spyware.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1916,13-1199.06,Online Merchants,15715,"Transfer digital media, such as music, video, or software, to customers via the Internet.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1917,13-1199.06,Online Merchants,15724,"Devise, select, or purchase domain name and web address.",Supplemental,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1918,13-1199.06,Online Merchants,15722,Initiate online auctions through auction hosting sites or auction management software.,Supplemental,75.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1919,13-1199.06,Online Merchants,15723,"Implement security practices to preserve assets, minimize liabilities, or ensure customer privacy, using parallel servers, hardware redundancy, fail-safe technology, information encryption, or firewalls.",Supplemental,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1920,13-1199.06,Online Merchants,15720,"Investigate sources, such as auctions, estate sales, liquidators, wholesalers, or trade shows for new items, used items, or collectibles.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1921,13-1199.06,Online Merchants,15702,"Participate in online forums or conferences to stay abreast of online retailing trends, techniques, or security threats.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1922,13-1199.06,Online Merchants,15706,Integrate online retailing strategy with physical or catalogue retailing operations.,Supplemental,74.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1923,13-1199.06,Online Merchants,15712,"Create or distribute offline promotional material, such as brochures, pamphlets, business cards, stationary, or signage.",Supplemental,73.0,07/2014,Incumbent,13,Business and Financial Operations Occupations
1924,13-2011.01,Accountants,112,"Prepare, examine, or analyze accounting records, financial statements, or other financial reports to assess accuracy, completeness, and conformance to reporting and procedural standards.",Core,190.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
1925,13-2011.01,Accountants,115,Report to management regarding the finances of establishment.,Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
1926,13-2011.01,Accountants,116,Establish tables of accounts and assign entries to proper accounts.,Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
1927,13-2011.01,Accountants,118,"Develop, implement, modify, and document recordkeeping and accounting systems, making use of current computer technology.",Core,192.0,06/2009,Incumbent,13,Business and Financial Operations Occupations
